id,latitude,longitude,population,capacity
395115,6.96468,-11.4312,5,5
395116,7.77209,-11.5829,9,9
395117,8.47833,-13.2184,9,9
395118,8.50853,-12.6473,5,5
395119,8.46694,-13.2705,7,7
395120,8.13917,-10.6979,9,9
132977,8.57474,-12.017,4,4
657267,8.48995,-13.2283,13,13
526196,9.30718,-12.0347,6,6
526197,8.48251,-13.2732,5,5
526198,8.48884,-13.2616,1,1
526199,8.44761,-13.2644,1,1
526200,8.47199,-13.2717,8,8
87700,7.95904,-11.7286,6,6
657276,7.26981,-11.3798,8,8
264067,8.48072,-13.2448,1,1
264068,7.07117,-11.4043,6,6
264069,8.4662,-13.257,2,2
264070,8.48139,-13.2513,4,4
657287,8.48342,-13.214,1,1
677527,7.95175,-11.7384,5,5
131394,8.44806,-13.2657,4,4
677528,8.69804,-11.1922,7,7
133010,8.06876,-12.152,14,14
657301,8.46734,-13.2579,7,7
677529,7.96451,-11.7422,4,4
919448,8.36743,-10.4253,6,6
919449,8.09753,-10.8629,15,15
919450,9.02202,-12.5184,5,5
677530,8.48612,-13.2597,5,5
264097,8.26542,-12.5641,12,12
546459,7.95928,-11.7424,6,6
788388,8.72403,-10.7902,6,6
133030,7.79574,-10.8277,2,2
546460,7.87432,-11.3477,5,5
133034,7.67258,-12.2459,10,10
133035,9.18316,-12.0344,6,6
133036,8.39319,-12.6866,5,5
133037,8.9215,-12.2852,6,6
133038,8.13725,-12.3946,2,2
133039,8.7361,-12.4437,5,5
1968,8.47964,-13.2131,12,12
1969,9.07395,-12.6189,7,7
1970,8.2175,-11.0451,3,3
264117,7.76608,-12.5867,9,9
264118,8.96295,-11.8347,5,5
264119,7.7472,-12.0004,7,7
264120,9.12763,-12.7137,5,5
917834,8.16852,-10.6713,9,9
133056,8.75715,-11.046,5,5
133057,7.73081,-11.8158,6,6
133058,8.46204,-13.2534,7,7
133059,8.81847,-12.1882,4,4
133060,9.71045,-12.2986,1,1
917836,7.95906,-11.7496,7,7
526283,8.36999,-11.9263,9,9
526285,7.9654,-11.7483,5,5
917837,7.91706,-12.3531,3,3
340499,8.3149,-11.807,5,5
2003,8.72377,-12.4195,1,1
526292,8.33743,-10.65,10,10
917838,8.4841,-13.2594,7,7
264150,7.92869,-11.4847,4,4
2010,8.57203,-11.0009,2,2
2017,7.78684,-12.2793,4,4
2018,9.01455,-13.1738,8,8
2019,8.27253,-12.0449,11,11
2020,8.48277,-13.2415,9,9
919531,8.37618,-10.4215,5,5
264172,9.48876,-11.3951,5,5
264173,8.48564,-13.2668,5,5
395248,9.2885,-12.6545,3,3
395249,8.97827,-10.5976,9,9
395250,7.90873,-12.397,11,11
395252,7.95488,-11.7276,8,8
2038,8.34352,-12.7937,4,4
2039,7.39309,-12.0418,3,3
2040,7.8803,-11.193,4,4
264185,8.20428,-12.0621,4,4
133116,8.63175,-11.5819,9,9
133117,8.9511,-11.5108,5,5
133118,9.31556,-12.6156,4,4
133119,8.53302,-12.5104,5,5
133120,8.29665,-10.5216,7,7
526338,8.37565,-13.1403,4,4
87723,9.63885,-12.4901,3,3
526340,7.66446,-11.4769,7,7
788485,8.77147,-12.5176,4,4
788486,9.5463,-12.261,5,5
788487,8.31817,-11.8282,6,6
788488,8.48346,-13.2476,7,7
87724,8.41407,-12.987,6,6
788490,8.62527,-11.975,5,5
657419,9.46872,-12.2499,6,6
657420,8.10598,-11.2994,2,2
87725,8.88943,-12.058,13,13
133137,8.87392,-11.1413,3,3
87726,7.31063,-11.9726,11,11
395286,8.60635,-13.0798,3,3
395287,8.3656,-13.008,2,2
395288,9.4353,-11.501,2,2
395289,8.68764,-12.5255,7,7
395290,8.32471,-10.4528,9,9
743087,9.41551,-11.9446,2,2
743088,8.48571,-13.2591,6,6
526374,7.98231,-12.8001,3,3
284337,7.96278,-11.7433,7,7
788524,8.39474,-11.691,9,9
743090,8.65457,-10.6835,12,12
657460,8.55721,-11.946,7,7
2106,7.86491,-10.6746,8,8
2107,8.47671,-13.2359,8,8
2108,8.00108,-10.9469,4,4
2109,8.65353,-11.0492,5,5
2110,8.00938,-11.8959,5,5
395333,8.72927,-12.6034,2,2
395334,8.4708,-13.2561,6,6
395335,8.1733,-10.5419,10,10
395336,8.49951,-13.2835,7,7
395337,8.01027,-11.9684,3,3
395338,8.96363,-12.6721,4,4
395339,9.44813,-12.2593,3,3
395340,8.30303,-10.5447,5,5
264271,8.48806,-13.2236,5,5
526418,7.89813,-12.1654,9,9
526419,7.74685,-11.2031,5,5
526420,8.48002,-12.2982,2,2
526422,8.66919,-10.8649,5,5
526432,7.42096,-11.4138,4,4
526433,7.67932,-11.8141,5,5
526434,9.0887,-13.0264,13,13
526435,7.9426,-11.7343,4,4
526436,7.4008,-12.2356,6,6
526437,9.07258,-13.1597,4,4
526438,7.71121,-11.3839,8,8
526439,8.47504,-13.2354,7,7
526440,8.43653,-10.8655,6,6
2154,8.37228,-10.853,6,6
788591,8.32289,-10.4372,4,4
526448,7.50648,-12.5964,5,5
844107,7.58138,-11.8495,2,2
395388,9.25827,-12.7002,2,2
395389,8.16761,-12.6046,6,6
395390,8.43243,-13.2778,5,5
526465,8.45897,-13.2726,3,3
939253,8.76292,-12.4906,6,6
788617,8.48248,-13.2242,8,8
788618,8.6465,-10.9779,2,2
788619,7.77875,-11.6401,5,5
788620,9.42969,-12.54,4,4
2192,8.12227,-12.6225,6,6
2194,8.77519,-12.4445,7,7
2196,8.38157,-13.1024,6,6
133275,8.47717,-13.232,6,6
133276,8.47693,-13.2293,5,5
133277,8.48499,-13.2109,7,7
133278,8.47967,-13.2373,8,8
133279,8.9673,-12.5989,9,9
133280,9.16019,-11.4986,3,3
788655,8.47239,-13.2352,4,4
264368,8.71295,-11.9573,1,1
788665,8.48493,-13.2596,6,6
788666,8.23708,-12.9031,14,14
788667,7.98183,-11.7347,7,7
526524,7.46129,-11.9426,6,6
788669,7.95415,-11.726,7,7
788670,8.80081,-10.6739,5,5
743115,8.47001,-13.2688,10,10
264388,8.48879,-13.2597,5,5
264389,8.54477,-11.5687,9,9
264390,8.61809,-11.6757,5,5
891232,8.14891,-11.3328,14,14
284367,8.99755,-12.5129,4,4
657628,8.15638,-12.8455,6,6
657629,7.42507,-11.7949,8,8
657630,7.30906,-11.3164,9,9
2271,8.12443,-12.0693,1,1
395488,9.28917,-12.5027,8,8
395492,7.64866,-10.7847,7,7
264423,8.17539,-12.052,5,5
657656,8.46585,-12.2244,3,3
2302,9.77028,-11.3947,4,4
2303,8.16345,-10.7339,11,11
526593,9.45622,-11.9803,6,6
2307,9.56603,-10.9541,5,5
133382,8.48765,-13.2289,8,8
526601,8.62371,-12.6,4,4
786819,8.45951,-13.2567,8,8
919829,8.48876,-13.2372,7,7
919830,9.44338,-12.0455,4,4
786820,8.19059,-12.5649,7,7
919838,7.88482,-11.1783,1,1
657695,7.42459,-11.6763,5,5
657696,9.76346,-12.3445,5,5
657697,7.82088,-12.5156,4,4
657698,7.9595,-11.7541,5,5
657699,8.18351,-12.2597,6,6
657700,7.6326,-11.1241,8,8
546524,8.01177,-10.6262,7,7
788778,8.87196,-10.6761,8,8
788779,8.22074,-11.1548,6,6
788780,9.07202,-12.4611,7,7
395575,8.21821,-12.6769,6,6
395576,8.48129,-13.2702,3,3
395577,8.02223,-10.6621,3,3
395578,9.04493,-11.7463,6,6
395579,8.46734,-13.2501,7,7
395580,8.64716,-10.9754,1,1
812684,7.81559,-10.8099,4,4
264520,7.73905,-10.992,14,14
264527,8.57389,-11.0525,6,6
264528,8.46961,-13.2645,1,1
264529,9.36345,-12.5753,6,6
264530,7.57638,-11.3464,6,6
395603,7.46287,-11.2687,5,5
657749,8.43538,-13.2801,6,6
264534,8.36598,-10.8129,9,9
657751,7.41058,-11.4078,1,1
264540,9.27317,-12.1984,11,11
526686,8.26057,-12.5884,5,5
526687,7.14982,-11.5444,3,3
526688,8.7546,-13.106,7,7
526689,8.94885,-13.1436,1,1
526690,7.93011,-11.863,4,4
657764,8.62295,-11.5091,4,4
526693,7.67713,-11.2783,9,9
657766,8.27839,-11.9137,4,4
657767,8.48638,-13.2641,7,7
657768,7.96158,-11.7606,9,9
657769,8.48485,-13.239,8,8
657770,7.57993,-10.962,6,6
788853,9.53936,-12.1435,3,3
677609,8.46868,-13.1875,4,4
264568,8.47986,-13.2681,13,13
133507,7.83804,-12.7281,2,2
919940,8.64499,-10.961,8,8
919941,8.48644,-13.2594,7,7
919942,7.01372,-11.4442,3,3
264597,7.90518,-11.5952,1,1
788890,8.0977,-11.2708,6,6
657820,7.50227,-11.9362,2,2
526750,7.51783,-11.5475,7,7
395681,8.46683,-13.2392,7,7
919978,8.79076,-10.9912,4,4
526766,7.44659,-12.0629,10,10
526770,7.81237,-11.7066,4,4
2483,7.96437,-11.7265,6,6
788916,8.47214,-13.2631,4,4
2485,7.82742,-11.1752,5,5
526775,9.02981,-12.6377,1,1
526776,8.36711,-12.6676,6,6
657850,8.27753,-11.979,10,10
264639,8.93274,-13.1496,8,8
133569,8.8412,-12.6492,5,5
133570,8.79584,-10.8405,4,4
395715,7.56189,-11.2606,5,5
395716,7.25975,-11.6305,8,8
838071,8.48568,-13.2128,4,4
998948,8.90082,-12.1768,410,999999999
395720,8.26557,-11.4971,7,7
526796,8.48179,-13.2201,10,10
133584,9.10677,-12.2986,3,3
133586,7.64463,-11.7618,14,14
395740,8.43984,-13.2731,6,6
395742,8.48289,-13.2484,4,4
395743,7.9828,-11.7264,6,6
395744,7.29354,-11.5235,3,3
395745,8.60967,-11.079,8,8
264674,9.18487,-12.8897,6,6
395747,8.57319,-11.3944,4,4
264676,7.74003,-11.0324,4,4
264677,9.04047,-11.0989,4,4
264678,8.04171,-12.1531,10,10
264679,8.48388,-13.2707,5,5
264680,8.67318,-10.7287,4,4
183661,8.48627,-13.2253,1,1
768240,8.19043,-11.3183,10,10
920046,8.02295,-11.9756,9,9
920047,8.48853,-13.2691,2,2
920048,8.91125,-12.0813,4,4
920049,7.41552,-11.3341,5,5
920050,7.04367,-11.4476,4,4
934092,8.48096,-13.2466,5,5
395783,8.44157,-11.8161,6,6
395785,7.99583,-10.8464,4,4
395786,7.75939,-11.7392,5,5
526866,8.38937,-10.3462,12,12
526867,8.93703,-10.8432,2,2
526868,9.27365,-12.5234,10,10
526869,9.47365,-12.3012,5,5
526870,7.86164,-11.1981,1,1
526880,8.64952,-10.9735,11,11
395810,8.73829,-10.8671,5,5
526883,7.85957,-11.2044,4,4
2596,8.37372,-11.5455,4,4
264743,9.50903,-11.5724,6,6
264744,9.20471,-10.787,5,5
264745,7.53639,-12.6186,6,6
264746,7.96566,-11.2662,3,3
264747,8.45303,-13.2771,5,5
264748,9.1208,-12.1148,5,5
264749,9.01985,-11.9678,5,5
264750,7.81173,-11.6169,4,4
934094,9.34214,-10.8051,13,13
612104,9.79736,-11.5808,7,7
920114,8.71118,-11.9659,7,7
920115,9.17533,-11.9258,7,7
920116,8.54826,-10.6133,9,9
920117,8.18658,-11.7478,5,5
920118,9.34725,-11.6429,2,2
920119,9.59757,-12.218,9,9
920120,9.0164,-10.8353,5,5
395833,7.76591,-11.3614,8,8
830559,8.48074,-13.2498,6,6
22282,7.87958,-11.1882,5,5
830560,8.2878,-10.5611,7,7
437345,7.87126,-11.3462,4,4
306274,9.43077,-12.4054,12,12
437347,7.96452,-11.7441,9,9
658004,8.39497,-13.1417,4,4
789077,9.12926,-12.5894,7,7
590265,8.47343,-13.2597,4,4
395864,9.22856,-10.8625,4,4
306276,9.28527,-12.6673,3,3
658010,7.85902,-10.9826,2,2
437349,8.77629,-10.8575,6,6
2656,8.49139,-13.2653,8,8
2657,8.29895,-11.3744,5,5
2658,8.8459,-11.7807,7,7
2659,8.01831,-10.6523,15,15
2660,7.73617,-11.6957,6,6
2661,7.7942,-12.3143,4,4
920166,8.05479,-11.1028,9,9
920167,7.83109,-10.7616,1,1
920168,8.5194,-12.6217,10,10
920169,8.749,-12.7665,7,7
920170,8.47535,-13.2612,5,5
395897,8.48371,-13.2645,8,8
395898,8.1427,-11.4952,1,1
395899,9.54548,-12.1432,1,1
395900,8.44891,-13.2828,8,8
920190,8.10329,-12.0629,3,3
2687,8.64699,-10.9748,3,3
2688,8.48183,-13.2685,4,4
2689,8.54551,-11.089,5,5
2690,7.89956,-11.3043,9,9
526979,8.48644,-13.2256,1,1
526980,7.86666,-11.1731,6,6
920199,9.13778,-12.0012,8,8
920205,7.42506,-12.1442,8,8
133788,8.23792,-10.5643,4,4
133792,8.47377,-13.2495,2,2
920227,8.44897,-11.0365,8,8
920228,8.43826,-13.2831,6,6
920229,8.43056,-13.2814,10,10
920230,8.69545,-11.2581,4,4
658100,8.79396,-13.1924,7,7
395960,8.29635,-10.5879,3,3
133830,8.60849,-10.9985,3,3
133831,8.48005,-13.2666,6,6
133832,9.32609,-12.3168,6,6
133833,8.48747,-13.2715,1,1
133834,7.62634,-11.6708,7,7
133835,9.60307,-12.5024,6,6
133836,8.46883,-13.2637,8,8
133837,7.39688,-11.8078,1,1
133838,9.34327,-12.5914,7,7
133839,8.48857,-13.2448,5,5
133840,8.95308,-12.7391,6,6
395987,9.73012,-11.938,8,8
395988,9.10065,-11.9949,3,3
133846,9.09074,-13.1817,3,3
789216,8.49065,-13.2249,5,5
789217,8.87769,-12.0271,5,5
789218,8.8903,-12.046,11,11
789219,9.00767,-11.552,5,5
789220,8.49754,-13.242,9,9
527086,7.67706,-12.0181,7,7
527088,7.44807,-11.341,3,3
527089,8.84645,-11.9243,2,2
264946,8.56525,-12.4251,7,7
527092,8.75749,-10.9795,6,6
264950,7.97637,-11.7346,5,5
789240,8.27215,-11.8314,6,6
786900,8.4895,-13.2415,2,2
789242,8.45467,-13.2706,3,3
633983,8.1332,-12.2599,4,4
789244,8.89275,-12.0648,5,5
789245,8.9118,-10.618,3,3
789246,8.53085,-12.6638,7,7
789247,8.07385,-10.5719,5,5
789248,9.01264,-12.4715,7,7
633984,9.08384,-12.7101,3,3
789250,8.4771,-13.2184,8,8
612139,8.48854,-13.2479,6,6
459222,9.01401,-12.8743,3,3
371841,9.04247,-13.1285,5,5
527113,9.54517,-12.6326,3,3
393687,9.03598,-10.9822,3,3
133902,8.48272,-13.2465,4,4
658192,8.07668,-11.0359,7,7
658193,8.48088,-13.2717,6,6
658194,8.62787,-11.5345,5,5
633987,8.16547,-11.145,4,4
658196,9.10441,-12.2178,7,7
658197,8.38577,-11.3342,6,6
658198,7.98323,-12.552,4,4
658199,8.66879,-13.2348,10,10
658200,8.41674,-13.2755,4,4
264985,7.87406,-12.6371,6,6
264986,7.30562,-11.3204,5,5
133915,7.38407,-11.6044,7,7
264988,9.32507,-12.0052,5,5
264989,8.27798,-10.3373,6,6
2846,8.28248,-10.3394,4,4
633989,8.12937,-11.8017,9,9
264992,8.47497,-13.2417,5,5
658209,7.9966,-11.793,8,8
658210,7.60542,-12.2859,3,3
680960,8.84116,-12.5432,4,4
789297,8.45326,-13.2795,9,9
133938,8.30234,-10.8558,7,7
133939,7.68795,-11.2365,3,3
133940,8.95595,-12.9308,6,6
396087,7.21583,-11.402,5,5
396088,8.48414,-13.231,11,11
396089,8.46714,-13.266,6,6
396090,8.1205,-12.3316,2,2
2875,8.48215,-13.2496,4,4
133952,7.88302,-11.2843,12,12
920385,9.00875,-11.6091,6,6
789314,8.43849,-12.322,3,3
920396,8.47944,-13.2407,4,4
920397,7.9492,-12.0381,7,7
920398,8.59925,-11.3634,3,3
920399,7.77033,-12.2413,11,11
920400,9.58483,-11.5962,10,10
611048,8.95809,-11.7599,6,6
859907,9.36867,-11.9886,2,2
568466,8.38526,-10.3434,5,5
699540,9.37885,-12.3587,6,6
265085,9.68845,-11.188,10,10
658309,8.36593,-12.2796,5,5
396169,7.66149,-12.264,4,4
396170,9.21535,-10.9508,3,3
527243,8.47065,-13.2557,8,8
527244,7.73087,-12.0333,6,6
265101,8.39786,-11.9973,5,5
328173,7.00971,-11.4057,3,3
590318,7.9541,-11.7427,3,3
265110,8.03245,-11.2532,2,2
265112,8.64294,-10.9806,6,6
590319,7.9756,-11.7378,4,4
134045,8.4803,-13.2567,1,1
590320,8.71068,-11.5447,6,6
134052,8.01034,-12.5328,7,7
527269,8.47033,-13.2524,4,4
527270,9.87813,-11.1724,4,4
983538,8.21816,-10.7289,6,6
934021,8.08972,-10.8256,3,3
920498,8.30033,-11.1031,9,9
983539,8.89587,-12.0355,6,6
983540,7.61803,-11.8383,3,3
568479,9.25455,-11.9682,3,3
527293,8.56027,-13.189,12,12
527304,8.90807,-11.0852,6,6
265166,7.96391,-11.7353,5,5
750798,8.10579,-11.0152,6,6
134097,9.46435,-11.108,5,5
134100,8.66067,-12.7837,9,9
590329,7.92306,-11.1522,4,4
134107,9.00589,-11.4989,6,6
134108,8.48784,-13.2713,7,7
918010,8.70923,-12.032,11,11
789475,7.62961,-11.505,6,6
265188,8.37666,-11.642,6,6
265189,7.45454,-11.4408,3,3
265190,8.2833,-12.7,6,6
789479,7.75074,-11.6438,6,6
789480,7.86976,-10.7474,6,6
3049,7.01301,-11.4423,5,5
3053,8.48082,-13.262,6,6
134126,8.16163,-10.7759,2,2
509,9.96845,-11.1989,8,8
527351,7.44542,-11.3276,5,5
3065,8.49473,-13.2084,9,9
350037,7.58802,-12.6714,6,6
481111,7.73308,-11.0181,2,2
265230,7.95256,-12.0019,5,5
658447,7.33462,-11.4873,6,6
658448,8.84413,-12.7341,5,5
658449,8.50731,-12.0091,5,5
658450,7.86084,-11.1877,4,4
265242,7.69405,-11.7888,4,4
743258,7.86393,-11.1668,8,8
852485,7.7365,-10.9999,5,5
3111,7.98346,-10.6439,9,9
612188,8.82087,-12.7816,5,5
109747,8.37671,-11.3159,5,5
920630,9.0173,-12.7564,5,5
920632,9.62649,-11.0507,7,7
109748,9.3955,-12.4097,1,1
265274,9.61183,-11.0673,9,9
265275,7.96421,-11.7356,3,3
134211,9.25394,-11.9998,8,8
568502,8.19411,-11.6313,7,7
527433,7.98626,-10.8496,6,6
527434,7.33938,-11.4182,7,7
527435,7.9986,-10.9422,6,6
527436,7.89563,-12.2345,7,7
527437,9.18307,-12.945,7,7
527438,8.4454,-13.2371,3,3
527439,8.96755,-11.8936,12,12
527440,9.71573,-12.294,6,6
265297,8.46926,-13.2601,4,4
134227,9.49132,-12.2926,2,2
134228,8.46828,-12.2194,7,7
134229,8.49089,-13.2348,7,7
134230,8.95402,-13.1465,2,2
896185,7.25357,-11.5443,3,3
265304,8.07532,-11.2256,7,7
527462,8.47605,-13.2629,6,6
527464,9.31087,-12.4916,10,10
527465,8.48066,-13.2453,9,9
527466,8.89859,-12.0521,3,3
527467,9.83469,-12.2357,7,7
527468,8.10917,-12.0831,5,5
265325,8.80429,-10.6709,5,5
527470,8.23363,-11.6374,1,1
765119,8.04523,-12.1818,4,4
765120,8.53696,-12.177,7,7
134277,8.11006,-11.8974,6,6
658580,7.38695,-12.4136,5,5
527510,7.25586,-11.5968,11,11
571860,8.22916,-11.6729,7,7
677746,8.06797,-11.1468,6,6
920750,9.04644,-12.2039,4,4
527536,7.99205,-10.7163,12,12
3250,8.95083,-13.2644,4,4
265396,7.99426,-10.9569,6,6
134327,8.94525,-12.2369,4,4
134328,7.80086,-11.5813,2,2
134329,7.85227,-11.1837,3,3
134330,8.62474,-13.1905,5,5
396478,8.01995,-12.6963,7,7
396479,7.55367,-11.6911,3,3
396480,7.44885,-11.3274,4,4
527553,7.92212,-11.1493,8,8
658626,8.70407,-11.2105,2,2
920771,7.95462,-12.0395,4,4
3268,8.0967,-10.7184,3,3
527558,7.86,-11.1849,8,8
3271,8.56306,-10.7084,2,2
527560,8.47983,-13.2355,7,7
437452,8.94667,-11.5426,11,11
899200,8.46886,-13.2682,7,7
502991,8.49067,-13.2087,4,4
550039,7.79534,-12.0688,6,6
265441,8.41406,-13.269,4,4
265442,8.82019,-10.8241,9,9
265443,8.18606,-11.204,8,8
265444,8.482,-13.2531,7,7
265445,8.30175,-11.5744,5,5
265446,8.59028,-10.7371,10,10
265447,7.99278,-10.7578,6,6
265448,9.13059,-11.7525,4,4
265449,8.27078,-11.9187,9,9
265450,9.02223,-12.1605,7,7
918055,9.15395,-11.8955,3,3
974260,8.55451,-13.1594,11,11
918056,8.64276,-10.9595,7,7
699603,8.49817,-13.2903,2,2
396532,8.07698,-11.7677,2,2
658677,8.53949,-12.0947,7,7
658678,9.49032,-12.0712,6,6
658679,7.75171,-11.9571,8,8
658680,7.60228,-11.1578,6,6
527611,7.87534,-11.1896,5,5
527612,8.9701,-12.9726,7,7
527613,7.96375,-11.7397,11,11
527614,8.15486,-11.1789,12,12
527615,8.48835,-13.2722,1,1
527616,8.9378,-11.7607,9,9
527617,8.22462,-10.5222,8,8
527618,8.23515,-11.3513,5,5
527619,8.7201,-12.9725,4,4
527620,8.01568,-11.9491,5,5
918060,8.41128,-13.2736,6,6
134411,8.4827,-13.2338,5,5
527628,7.80821,-11.7409,6,6
527629,8.00082,-11.3711,3,3
396558,7.39692,-11.9256,7,7
396559,8.4662,-13.2559,9,9
396560,8.21906,-11.0574,5,5
265501,8.8052,-10.7735,7,7
3358,8.18455,-11.4702,6,6
3359,9.0359,-12.3106,5,5
3360,8.17826,-12.0525,6,6
3362,8.8622,-12.3543,5,5
3363,8.30677,-12.2128,7,7
658731,8.2391,-10.6824,3,3
920877,9.39898,-12.5015,5,5
789806,9.37969,-12.6311,6,6
789807,9.161,-12.666,4,4
789808,8.48379,-13.2277,1,1
789809,7.90345,-10.9416,5,5
789810,8.47534,-13.2526,6,6
265530,9.36912,-12.6678,4,4
265531,9.06353,-11.9562,7,7
789829,7.27533,-11.6134,6,6
789830,7.99589,-10.9432,8,8
527697,8.51835,-10.9166,7,7
527698,8.48244,-13.2623,3,3
527699,7.84188,-11.1852,2,2
396628,8.71705,-10.849,6,6
134486,8.48489,-13.2088,5,5
134487,7.97002,-11.7261,9,9
134488,8.42917,-11.5436,5,5
134489,9.04536,-12.9131,4,4
134490,8.47507,-13.2689,3,3
265564,8.49083,-12.1152,2,2
134495,8.15996,-12.1122,3,3
658785,7.96702,-11.7656,4,4
658786,7.94309,-10.6489,4,4
658787,8.06131,-12.1484,5,5
658788,7.86621,-11.1921,3,3
658789,7.62707,-11.9096,5,5
658790,8.66204,-12.5255,2,2
3432,8.46616,-12.2073,8,8
3433,8.41309,-12.55,5,5
3440,8.42479,-13.2039,7,7
789891,9.94175,-11.842,6,6
74312,7.62266,-12.0768,7,7
3470,8.33303,-11.0364,5,5
527764,8.47304,-13.2706,4,4
527765,8.48204,-13.2653,10,10
527766,8.61727,-11.0464,1,1
527767,8.36528,-11.2089,7,7
527768,8.53514,-12.3102,12,12
527769,8.47646,-13.2484,10,10
527770,7.79813,-11.1844,12,12
396701,7.5453,-11.5961,8,8
437488,8.67894,-12.5406,7,7
634097,7.86121,-11.0684,10,10
3500,8.8785,-12.7189,6,6
527789,8.24405,-10.4554,1,1
527790,9.02378,-12.6962,7,7
546717,7.57932,-11.2604,3,3
134576,8.63721,-10.9686,6,6
527793,7.86345,-11.0323,1,1
546718,9.16551,-12.0879,7,7
546719,7.95925,-11.7319,9,9
240885,8.65816,-10.9962,5,5
546720,8.47736,-12.7095,5,5
396738,9.16308,-10.7429,4,4
789960,8.7143,-12.68,3,3
396745,8.623,-11.379,5,5
396746,9.93774,-11.3878,6,6
396747,7.86402,-11.1918,4,4
396748,8.4648,-12.1546,4,4
396749,7.86825,-11.1994,1,1
396750,8.96365,-11.6617,7,7
632973,8.02798,-11.0049,6,6
658901,9.07717,-12.5967,10,10
396764,8.00384,-10.7376,5,5
396770,8.48056,-13.2669,7,7
3557,8.48753,-13.22,5,5
396775,8.94178,-12.7433,4,4
134632,9.47531,-12.4256,6,6
789994,8.9232,-13.0413,7,7
265707,7.8482,-11.2587,6,6
265708,8.64144,-10.9687,5,5
265709,7.68619,-11.4246,12,12
265710,8.21855,-11.6378,2,2
527855,8.45692,-13.1804,7,7
265712,8.45896,-13.2734,8,8
921073,8.47392,-13.2402,5,5
790004,9.02988,-11.4493,3,3
658935,8.35732,-12.3091,5,5
563142,8.47569,-13.2676,8,8
921086,9.00031,-12.225,12,12
921087,8.7008,-11.0132,4,4
921088,9.00889,-10.633,1,1
921089,8.47052,-13.2738,3,3
921090,8.49183,-11.9098,4,4
790031,8.79986,-12.7649,6,6
658960,8.48449,-13.2147,1,1
658961,7.66593,-11.8593,5,5
921107,8.22085,-11.054,7,7
396822,8.44925,-13.2282,7,7
396823,8.13959,-11.4647,9,9
396824,8.64429,-10.9252,7,7
396825,8.82544,-11.2589,5,5
396826,8.2315,-10.8892,5,5
396827,8.64395,-10.9687,2,2
134684,8.46474,-13.1753,3,3
134685,7.99337,-10.7141,3,3
134686,9.18732,-12.9297,7,7
134687,7.48902,-12.3963,5,5
134688,8.49142,-13.2277,5,5
134689,8.4743,-13.1876,7,7
134690,8.45267,-13.2676,3,3
265763,8.47334,-13.2518,5,5
134692,8.49071,-13.2306,5,5
396840,8.12044,-12.8376,4,4
816286,8.47565,-13.2275,4,4
480218,7.8813,-11.1818,7,7
658995,7.71779,-12.6787,12,12
982138,7.31258,-11.3109,4,4
396855,7.80596,-10.8915,7,7
396856,9.08541,-11.4868,6,6
219061,8.47975,-13.2385,4,4
3648,8.47751,-13.2427,13,13
659009,8.46558,-13.2716,9,9
3650,9.44015,-11.8998,1,1
659011,9.16412,-12.0457,5,5
655969,8.56041,-12.5304,8,8
219063,9.12574,-12.1354,3,3
481208,8.47696,-13.2232,7,7
918115,9.21751,-12.882,6,6
3668,8.63447,-11.8819,3,3
481209,7.88354,-11.1843,3,3
265816,8.77312,-12.7883,6,6
396890,8.12331,-11.5731,6,6
493313,8.1991,-10.5341,1,1
153530,8.87521,-12.0577,3,3
396898,8.07244,-11.4803,9,9
3684,7.88929,-11.1895,1,1
3685,7.05046,-11.4648,4,4
3686,8.48332,-13.2093,3,3
3687,8.00046,-11.3286,3,3
3688,8.39239,-13.1568,4,4
3689,9.03355,-12.8607,3,3
3690,8.93331,-11.8699,5,5
471491,7.74789,-11.6916,9,9
134769,9.72737,-11.5641,4,4
134770,7.65643,-11.2697,11,11
134774,8.4897,-13.2294,8,8
659064,8.59679,-10.601,5,5
659065,9.0242,-12.4871,8,8
659066,8.21164,-11.3426,6,6
659067,8.16139,-11.5157,8,8
527996,7.95232,-11.7286,7,7
659069,8.48124,-13.2529,9,9
134782,8.26508,-10.5341,1,1
265856,8.00351,-11.3223,6,6
265857,8.65367,-12.6645,4,4
3715,8.65216,-12.3596,4,4
3716,8.47995,-13.2277,5,5
3717,8.46209,-13.2735,4,4
3718,9.02445,-12.6158,6,6
3719,8.45059,-12.0394,6,6
3720,8.42811,-13.155,3,3
3722,7.44226,-11.9542,12,12
396940,8.06411,-11.3006,5,5
659085,8.47912,-13.2626,11,11
134799,7.43512,-11.7656,7,7
134800,8.36225,-12.5698,6,6
787379,8.76027,-12.2355,7,7
528025,8.48409,-13.2885,7,7
528036,8.38766,-12.6708,4,4
265893,8.48939,-13.241,9,9
659114,8.47919,-13.2585,6,6
659115,8.48844,-13.2168,4,4
659116,7.99152,-11.2103,2,2
659117,8.47861,-13.2448,5,5
659118,8.48188,-13.2358,5,5
659119,7.46619,-11.5222,11,11
659120,8.70305,-13.1138,3,3
459379,7.96422,-11.7396,5,5
849355,8.64404,-12.1792,6,6
134838,8.48231,-13.2609,7,7
790207,9.102,-12.3076,4,4
134848,8.79739,-10.7856,7,7
134849,8.38468,-11.761,5,5
134850,7.32165,-11.7237,5,5
790214,8.96946,-12.6221,7,7
396999,8.36417,-10.4352,5,5
397000,8.14343,-11.3321,1,1
